,Customer Id,Date,Product
28707,UI70315760DT,2019-12-15,cake bar
28708,VWMI9AOK65X0,2019-10-07,soda
28709,ELG5Y90P4VKJ,2019-06-28,waffles
28710,9L1S6N2D76R9,2019-10-08,rollsbuns
28711,3HVVV3DQUFOI,2019-11-02,zwieback
28712,CNJG8ZC3GCEJ,2019-12-21,light bulbs
28713,EN0UG9PXH49E,2019-02-17,sweet spreads
28714,MMIQFSW9TCWE,2019-07-01,hygiene articles
28715,LAOPYEIMY8JU,2019-05-13,fruitvegetable juice
28716,1L1R62UY1VIZ,2019-03-19,specialty chocolate
28717,VO5AU4I0EEDQ,2019-01-09,canned vegetables
28718,YE1OMI7T3CIE,2019-01-02,soda
28719,D5M3KCGSTJ23,2019-03-24,bottled water
28720,6TRU1SDQ0P53,2019-04-30,soda
28721,JSVXZPWN96K1,2019-02-22,sliced cheese
28722,LAYP78RUVDRA,2019-05-23,salt
28723,HQJ4RMFRFZJX,2019-11-20,napkins
28724,3NV4TLAT8L0J,2019-11-01,napkins
28725,TYCFXM58WDO8,2019-03-11,spread cheese
28726,MS7PWQTD5B9K,2019-07-01,zwieback
28727,Q3RGZUGE1G5W,2019-07-18,yogurt
28728,PQONQXD43YU0,2019-06-21,bottled water
28729,8L3X0STK6M7B,2019-03-08,yogurt
28730,5Z0FA21TIDCC,2019-11-28,soda
28731,Q2SK5GK62U54,2019-07-04,UHTmilk
28732,RYH3B3QC5B6W,2019-01-30,whippedsour cream
28733,7UUEM183WKH4,2019-09-22,pickled vegetables
28734,3CMEMZJWJX0O,2019-12-04,processed cheese
28735,0UGRBKY2898I,2019-12-16,curd cheese
28736,3WI7C9C2SRKW,2019-10-27,salty snack
28737,EV0GGWU4SXRB,2019-05-17,yogurt
28738,O3XI8TI40MQJ,2019-12-22,pickled vegetables
28739,ORQY755KGNXS,2019-01-13,sugar
28740,M13XRIYE4JHS,2019-07-11,fruitvegetable juice
28741,4HHUTJSHXB2J,2019-10-14,sugar
28742,5C5ZR2JZCLSB,2019-11-25,domestic eggs
28743,4X2TT4CM09RS,2019-11-28,white bread
28744,JGHOSM9RITS5,2019-11-04,hard cheese
28745,2KI6AF7V7CEI,2019-08-26,other vegetables
28746,55Y912HA7EZY,2019-08-03,pastry
28747,Y9D0GQTXS8W9,2019-12-23,whippedsour cream
28748,1HIZ43NRF9KE,2019-05-25,rollsbuns
28749,1PHRWDEQ8LY9,2019-02-08,yogurt
28750,4X2TT4CM09RS,2019-10-31,salt
28751,46TVYI9F7RLI,2019-01-10,yogurt
28752,LKW5ADN47N51,2019-01-16,brown bread
28753,MEYELY3FS7L9,2019-12-08,male cosmetics
28754,J8MDYNZ2D6GD,2019-04-10,rollsbuns
28755,MI43DHO5QGFF,2019-10-18,soda
28756,UWHFW20R8OVE,2019-10-27,soda
28757,8TG69WY2XKMB,2019-08-20,abrasive cleaner
28758,RGZQYFWBMTA3,2019-06-06,frozen vegetables
28759,BB6UFARUHRXC,2019-06-07,rollsbuns
28760,UALGQS8Y1PVS,2019-07-20,salt
28761,1RVODNM58CTB,2019-10-13,packaged fruitvegetables
28762,X97LCXSXT7XA,2019-04-17,domestic eggs
28763,IFQKLUKMW5UE,2019-06-02,white bread
28764,UKSE8OGEE5T5,2019-10-20,pastry
28765,XTY10B5HRNWV,2019-11-08,long life bakery product
28766,V6IC9JL7V2U9,2019-06-25,candles
28767,NT8XPZN5EHKW,2019-09-13,candy
28768,RJCWZTUJQXLV,2019-01-02,oil
28769,CNNJGIM5JWCM,2019-01-14,dishes
28770,MH0YRCFH81GP,2019-06-22,pickled vegetables
28771,2S1H8W0B6B5P,2019-09-25,ice cream
28772,JODNUE3C99X9,2019-01-15,rollsbuns
28773,LPM6TRW83I2Z,2019-05-29,soda
28774,9FLMDB3QWM4L,2019-10-08,rollsbuns
28775,ZYLKVTPXLLUH,2019-11-04,cereals
28776,QVMQGHXMFHGR,2019-02-15,rollsbuns
28777,YLOM1I58OVJV,2019-05-10,curd
28778,LXKSQ1VI9YLV,2019-07-09,brown bread
28779,N9AOCRKO8LA4,2019-01-21,specialty cheese
28780,TAOFGIH1J7NW,2019-09-08,frozen vegetables
28781,MQK7OALIJ6BX,2019-11-25,soda
28782,DBDNLMHG7WNU,2019-01-17,soda
28783,CTI2GIQX9TOO,2019-09-05,bottled water
28784,MVMQOR6NCWW0,2019-12-01,sugar
28785,P7NB9NWX9E3O,2019-12-25,whole milk
28786,MLDBX8NEVF9L,2019-10-08,bottled beer
28787,OIXS7EPHOHEE,2019-04-09,flour
28788,AQBJXUSXXBP3,2019-01-11,ice cream
28789,L5ZKCFKTHBAD,2019-02-19,ice cream
28790,4HHUTJSHXB2J,2019-09-21,coffee
28791,NI55LIOMFWWH,2019-04-24,onions
28792,I8S6NFP2O570,2019-03-04,bottled water
28793,D25BM9IJJA2K,2019-09-03,white bread
28794,L1V5UZI2G191,2019-06-07,white bread
28795,V4T57XIDO2YX,2019-01-10,dessert
28796,A4W3RT3WKQM5,2019-11-18,other vegetables
28797,BVRHTNLPE2CQ,2019-03-03,soda
28798,LERLTZG9IVK0,2019-06-10,canned vegetables
28799,4NCXGPLF3Y4X,2019-03-31,rice
28800,88K0YSRTZZI8,2019-02-06,dessert
28801,VQ8ZQ4C27AI8,2019-12-11,chocolate
28802,2Z1562ISES2J,2019-09-16,chocolate
28803,JKC89PT6OZ01,2019-03-21,white bread
28804,XGAX2YQX7RHI,2019-12-11,canned vegetables
28805,RHIRU3GARZOE,2019-12-01,butter
28806,44M6YLNCNDRK,2019-02-10,bottled water
28807,LVCNXBIZRSEI,2019-06-22,canned vegetables
28808,Q74FNC9A9WY7,2019-06-01,soups
28809,PDRL620G7TO6,2019-07-30,waffles
28810,6KTKT7Z2CS4A,2019-04-16,whole milk
28811,KBN86BR167Y3,2019-05-31,canned vegetables
28812,UI70315760DT,2019-01-25,other vegetables
28813,SKED2XYRJVMO,2019-04-08,cake bar
28814,6IKCOFMVVPXW,2019-07-11,frozen dessert
28815,1NGJJMCXY9IC,2019-01-20,specialty chocolate
28816,NH2XCF389GQ1,2019-05-09,light bulbs
28817,4TTVHCQ6M2GT,2019-01-14,long life bakery product
28818,LQ1THLTU6T98,2019-02-27,pastry
28819,GIXQ0M8UZBNC,2019-06-27,detergent
28820,3WS7XLCXH38Y,2019-08-28,kitchen towels
28821,6A8UEY5R8KEJ,2019-07-01,specialty chocolate
28822,QGIENOPFX9RC,2019-04-13,sugar
28823,FDPIWKIGP9RT,2019-10-14,chewing gum
28824,ML6WT31458VF,2019-06-09,UHTmilk
28825,0W47RM0WSP0J,2019-05-23,frozen vegetables
28826,Q3RGZUGE1G5W,2019-08-06,whippedsour cream
28827,TG5DZPM22UMZ,2019-01-30,mustard
28828,NW6M05AFUQX6,2019-12-29,hard cheese
28829,H4ZO18SNUUN2,2019-12-08,ready soups
28830,1YMGGY36GDNF,2019-11-14,rollsbuns
28831,IZI0Z8L8ONWG,2019-10-16,whole milk
28832,YKJ7XD4Y4FKS,2019-05-06,whippedsour cream
28833,X4CGYQ52NXHY,2019-05-24,frozen vegetables
28834,2QON4DMK0HPH,2019-10-06,specialty chocolate
28835,I83NSQWPK7C0,2019-05-08,yogurt
28836,BL6W2DMEWIE6,2019-06-07,whole milk
28837,6QVUYFQ60YDN,2019-02-08,fruitvegetable juice
28838,8CWH51GWBLJV,2019-04-27,rollsbuns
28839,X2J1N1LAS52V,2019-07-01,brown bread
28840,YRXA078RBBOU,2019-05-31,brown bread
28841,JFVGEDYG947T,2019-03-18,domestic eggs
28842,L3E4K2MHPDUH,2019-01-14,domestic eggs
28843,S85LR1BHRFA0,2019-05-20,sliced cheese
28844,IPLPFV4F1Z7P,2019-02-24,herbs
28845,MUDYUFFVOFHD,2019-01-14,fruitvegetable juice
28846,VN8K2S39J1RR,2019-04-19,soap
28847,CBATFZ51V3V9,2019-01-04,margarine
28848,05T0CQ1G7UWR,2019-07-05,pastry
28849,QFGU4PQMLAWE,2019-02-15,hard cheese
28850,9ZBFPRHOW4KB,2019-01-06,domestic eggs
28851,YR14N98KULG1,2019-05-14,yogurt
28852,N3UW23AYBVNN,2019-07-07,sliced cheese
28853,THZL2FQ04HH6,2019-07-07,waffles
28854,ZV4I7HDDL42W,2019-01-04,rollsbuns
28855,E4FKYIX72UBP,2019-11-10,brown bread
28856,YOGSG3SLXTZS,2019-10-09,softener
28857,VAWE4VT2M8VV,2019-04-01,salty snack
28858,HF5FIVIDMMAG,2019-12-01,candy
28859,T5NSEQ433JFS,2019-01-18,curd
28860,2SPRFICAH5ED,2019-05-04,rice
28861,2YSX8XWAVK0P,2019-08-23,whole milk
28862,LSHGQBOUKWSX,2019-09-23,pastry
28863,I3CV7P1UWG8B,2019-05-24,other vegetables
28864,JPUSX2TU760J,2019-03-14,processed cheese
28865,06X8J48W800Q,2019-07-13,whole milk
28866,5Q0NF77GCUI2,2019-08-06,rollsbuns
28867,SB1DAS6NMYIA,2019-07-10,soda
28868,9BQVKRSF5FIF,2019-07-01,butter milk
28869,2UY8DF1YCVCQ,2019-08-15,white bread
28870,ZVI60D4YSQOE,2019-04-22,processed cheese
28871,CM1G4A2C8U3D,2019-09-08,other vegetables
28872,80K5RYIJ357E,2019-06-05,rollsbuns
28873,6LLZUTY7Q7XF,2019-06-20,zwieback
28874,NYDITW590HAW,2019-02-06,yogurt
28875,UV66NQ6GDP7K,2019-10-09,bottled beer
28876,O38D0LUG1OWV,2019-06-20,specialty fat
28877,NWNO5DA8OM39,2019-06-10,brown bread
28878,NWY32P9PZZ4W,2019-06-07,other vegetables
28879,0MG1J7YUHSLD,2019-03-04,frozen vegetables
28880,6R7L6TFOU9DG,2019-08-14,soda
28881,TZDS2P5UOBQ3,2019-12-10,pickled vegetables
28882,L279WNP88NAV,2019-06-26,soda
28883,U4248JDUAZU7,2019-07-30,chocolate
28884,GY3XPGNS2PA9,2019-08-08,whole milk
28885,06EKB4N5JE0M,2019-04-10,cocoa drinks
28886,KCJXW6EEGCB5,2019-08-07,chewing gum
28887,O2IPFA93OMW4,2019-12-28,root vegetables
28888,1IE4V8QT1FJ2,2019-06-01,sliced cheese
28889,F504HURN3Q7C,2019-02-04,soda
28890,WVUAPNUCX3G9,2019-07-23,zwieback
28891,FFQMWSRFK4ZP,2019-11-24,margarine
28892,RT7CG6D3COTP,2019-03-28,male cosmetics
28893,KHIC19DSSG8V,2019-02-26,frozen fish
28894,PXJ531IWXDB6,2019-07-20,specialty chocolate
28895,Z1LM9VUN0T9D,2019-06-02,soda
28896,RZLHULCV14JO,2019-04-27,cake bar
28897,72ZI0IU6F19V,2019-02-19,bottled beer
28898,ZAQO3ECGD2D1,2019-04-05,white bread
28899,4QG4JBLHMLLN,2019-05-29,frozen meals
28900,S62QF1J2LOHR,2019-05-01,specialty chocolate
28901,6RNCHZ4R3EZT,2019-02-06,yogurt
28902,I8S6NFP2O570,2019-09-21,oil
28903,1S302J9NJNPV,2019-03-04,bottled water
28904,H7G5G3WSBSZ6,2019-05-26,domestic eggs
28905,TZNLZHF8GXF4,2019-01-25,hygiene articles
28906,9O1MMD3CIXJ5,2019-04-27,flour
28907,2E2SDSSSFGFG,2019-08-26,long life bakery product
28908,3ZZ6RUJ8Z7IB,2019-03-01,domestic eggs
28909,0OTFHSFQKVSM,2019-07-02,popcorn
28910,8YBR4U3O295T,2019-03-04,soda
28911,WNIUTYT50DZR,2019-01-31,domestic eggs
28912,7XIFS66WC28E,2019-02-27,white bread
28913,DDZ819DDIYWQ,2019-12-23,chocolate
28914,MDC17HVKP499,2019-06-03,bottled water
28915,TJ05RHKIFGZN,2019-10-31,pastry
28916,GJON20VBIHID,2019-05-16,soft cheese
28917,ABF2D7V10OSW,2019-12-30,domestic eggs
28918,VA7AQISEVGKL,2019-10-11,long life bakery product
28919,SLU6TG3PQETY,2019-06-28,soda
28920,NOMU7Q6Y0QDQ,2019-11-23,fruitvegetable juice
28921,US54BERUVVXM,2019-01-04,bottled beer
28922,U4248JDUAZU7,2019-06-06,male cosmetics
28923,41NGW85T47Q1,2019-10-13,kitchen towels
28924,ARWMKF512X0N,2019-12-12,beverages
28925,X1U60US8UH53,2019-08-04,hard cheese
28926,3HOVELAB0BFJ,2019-11-22,rollsbuns
28927,QDN16Q3H1HBO,2019-11-06,candles
28928,TQPF6LDXIGP9,2019-09-06,baking powder
28929,105DJC42T2LK,2019-01-01,waffles
28930,FS8O02RV2HJH,2019-01-10,pastry
28931,0P1TPIH74E79,2019-07-30,onions
28932,0D8W69572VAX,2019-07-31,soda
28933,UY7WZVFG1FZ0,2019-07-20,soda
28934,8W4T88MYUYXK,2019-10-02,soda
28935,XBLCKC8GC1QQ,2019-04-17,frozen fish
28936,H99S07R3A8E6,2019-03-25,bottled beer
28937,3HOVELAB0BFJ,2019-04-18,pastry
28938,F1N8H1SYTBOL,2019-12-02,yogurt
28939,H31RHATJVA8H,2019-03-27,frozen vegetables
28940,E0ZXI3F3PT4I,2019-11-17,dishes
28941,YUPBFQCW900A,2019-04-30,bottled water
28942,ZRLWQ6JYWNUV,2019-01-10,sugar
28943,PZ906L97HJM9,2019-05-11,curd
28944,IJTJWA2RURMF,2019-11-24,brown bread
28945,Z7UJMLWL25YK,2019-05-14,bottled water
28946,LPP1X9CQJGPP,2019-06-19,frozen potato products
28947,K29QDLR1YXVD,2019-12-30,soda
28948,0B5B0BITTAVS,2019-08-23,fruitvegetable juice
28949,6WMKRTXBLD8M,2019-12-22,salt
28950,6EK0AB0IHK2L,2019-07-23,chocolate
28951,HO16OM2TB3Q0,2019-02-07,hard cheese
28952,ZLMDQ87A8OET,2019-08-14,candy
28953,TP4JMDQ0FJ3X,2019-10-11,canned fish
28954,NSWWUB7ZOGW2,2019-10-10,pastry
28955,IM0QAAQ83ACF,2019-03-09,specialty chocolate
28956,VJEGVFIT6FSI,2019-04-04,soups
28957,OBM1BAC3UQDL,2019-03-24,rollsbuns
28958,1NES0W0Y01WQ,2019-05-11,bottled water
28959,V5198H8ZVSB6,2019-08-22,soups
28960,JV3GD6XX3P7T,2019-02-24,rollsbuns
28961,BHEF2NE0XOJR,2019-10-03,napkins
28962,1IFO7LXZ6GWV,2019-05-11,pastry
28963,U5J7NJEFVXE7,2019-11-22,pastry
28964,PFKURQ0Q3S2K,2019-07-05,pickled vegetables
28965,2Z5SAZ2GG9EF,2019-09-25,whippedsour cream
28966,3HVVV3DQUFOI,2019-02-07,curd
28967,B54NRHCZAW1R,2019-12-29,sweet spreads
28968,34IDIBNH3DT5,2019-05-07,rollsbuns
28969,0QW1V9YMC7BX,2019-06-05,frozen vegetables
28970,SCOVO2JWL1R7,2019-11-21,other vegetables
28971,90CBXLDHCEHU,2019-09-16,margarine
28972,I5AY93IHVKXS,2019-11-26,oil
28973,ZTKBOGE95U9Z,2019-05-28,salty snack
28974,EVKGM8EMH77L,2019-03-17,mustard
28975,VSYCLOOUA92H,2019-11-26,salty snack
28976,ZQE3PGHEXBQ7,2019-06-23,brown bread
28977,H7SCZA0NUL4K,2019-05-31,bottled beer
28978,9Q7ZPUJF1BE2,2019-05-13,long life bakery product
28979,9Q2VB1E2YXAR,2019-09-09,salty snack
28980,WOOL4WGCIT2G,2019-02-19,napkins
28981,JCDI7PFUKHTO,2019-06-25,abrasive cleaner
28982,VVBT6MURVXNM,2019-02-01,waffles
28983,E1V6VOXTP12R,2019-07-25,chewing gum
28984,43VM57HQ07DM,2019-08-27,salty snack
28985,105DJC42T2LK,2019-05-20,processed cheese
28986,PHDV36OHZI9E,2019-05-13,canned fish
28987,XWPT4373Y8JF,2019-10-06,salty snack
28988,IWXHTOV915MR,2019-04-03,margarine
28989,LWPOQ0DSOK8W,2019-11-26,candy
28990,F7FLKVHBBXOI,2019-12-29,chocolate
28991,1GL4FG9WJFLF,2019-06-25,flour
28992,CLX21FDOB5PB,2019-08-31,rollsbuns
28993,D5EJCFX3TTWM,2019-11-08,fruitvegetable juice
28994,PY6Z2B3VQTST,2019-09-05,frozen fish
28995,0RGNY9PRJ831,2019-08-12,pastry
28996,OC8BCHTUIR29,2019-02-28,rollsbuns
28997,S5R97IA7XD85,2019-02-05,yogurt
28998,XGX9UAF5CFJ6,2019-07-23,bottled water
28999,8HECS7BNZY86,2019-12-01,specialty bar
29000,E2LGAQT3HFY6,2019-09-24,bottled water
29001,HO0S4CIDEZXI,2019-02-12,butter
29002,AW8CPTAU9F4C,2019-09-10,canned vegetables
29003,XNTY3IDV5E83,2019-03-15,yogurt
29004,1RVODNM58CTB,2019-04-02,tropical fruit
29005,X4CGYQ52NXHY,2019-04-04,dessert
29006,W27X6DT3CNH7,2019-04-03,long life bakery product
29007,EUULJ4K9E83Z,2019-07-18,napkins
29008,PYLEPFPKQU9F,2019-01-09,bottled beer
29009,WSK08WRW3P05,2019-03-26,packaged fruitvegetables
29010,04ZIPIA9RJC8,2019-04-04,margarine
29011,89DBMQBQX8W3,2019-09-17,frozen vegetables
29012,QGR9GJ0SRSYE,2019-03-10,coffee
29013,TFBDOBYLFX0D,2019-09-12,semifinished bread
29014,N87RDTMG9701,2019-01-13,domestic eggs
29015,72ZI0IU6F19V,2019-02-09,Instant food products
29016,0W47RM0WSP0J,2019-01-28,rollsbuns
29017,T8U3GMA4K7QF,2019-05-05,soft cheese
29018,5CC18HDZASOT,2019-05-28,curd
29019,IWXHTOV915MR,2019-05-07,bottled water
29020,YCUN2XWXSM24,2019-01-23,roll products
29021,JCSPPN1SHWI8,2019-05-13,other vegetables
29022,4INKXAWE8V5M,2019-11-13,house keeping products
29023,2VSVKV1GSJ1U,2019-05-10,whole milk
29024,7M0I82FYP0AK,2019-03-13,flower seeds
29025,QJ55X3I9C8N8,2019-02-18,butter milk
29026,2M47ZG5T4ZRZ,2019-09-03,specialty chocolate
29027,4204KOPMCFXW,2019-02-06,dishes
29028,D5A9E8MCRVGX,2019-10-11,specialty cheese
29029,L4CHB8JEVR4S,2019-12-16,pastry
29030,9KUJEUKABQDR,2019-02-08,brown bread
29031,ZC75CXI28IE4,2019-04-15,coffee
29032,Y5ET79ERV3IB,2019-07-20,long life bakery product
29033,D3F9Z9AD1S62,2019-05-06,white bread
29034,ZHL9648HFE7V,2019-11-01,bottled water
29035,61FVWGHZQOCF,2019-12-24,hygiene articles
29036,D92FWTNJSGR8,2019-07-18,yogurt
29037,ASMWVHTL4PNT,2019-05-14,whole milk
29038,L0DK22XNJITA,2019-05-31,whole milk
29039,FLUJI1KLVGJ9,2019-08-02,salty snack
29040,OUGR346RPZV1,2019-12-30,specialty bar
29041,YUALI7YO658S,2019-06-09,long life bakery product
29042,9EQ5B56O0NKJ,2019-03-02,napkins
29043,N94ET76WQUS3,2019-03-22,pasta
29044,XYQXTM83R5CL,2019-09-26,brown bread
29045,95QWTVE1FLRP,2019-07-10,canned fruit
29046,7HUM4F75DAVN,2019-12-19,sugar
29047,VLSC6OWLJT8P,2019-04-30,whippedsour cream
29048,Q7LAKL6CXGJ2,2019-05-15,soda
29049,VQ8ZQ4C27AI8,2019-05-13,dessert
29050,8HECS7BNZY86,2019-03-23,napkins
29051,NPFBZ3IFQG2P,2019-04-06,specialty chocolate
29052,W8DEEM6GCI2G,2019-01-21,curd cheese
29053,N8DVFI6UKJ5V,2019-07-18,ice cream
29054,0U9V5MZXYQG9,2019-11-28,soda
29055,U6ESO4TR9CWZ,2019-04-24,yogurt
29056,0LZIJAGC5RAY,2019-09-20,butter
29057,2PGUW5KM6KF3,2019-07-17,chewing gum
29058,AQBJXUSXXBP3,2019-07-20,pickled vegetables
29059,H5H4Z69QXEQQ,2019-08-07,napkins
29060,2G2YU60LQJWH,2019-03-25,brown bread
29061,O1SEJJXW2F3X,2019-10-09,hygiene articles
29062,62L61QZQQHTF,2019-08-05,zwieback
29063,AMBZF5YTLU80,2019-01-12,brown bread
29064,J30DY3NZNIOZ,2019-10-17,chocolate
29065,8DQMTAVXJ4L5,2019-01-20,white bread
29066,JPQTAN0A1OYF,2019-02-17,pickled vegetables
29067,KXRJ1DSCCWXB,2019-02-07,bottled water
29068,2OX0JAE5TMVV,2019-01-12,specialty bar
29069,8NESBOU2FJ99,2019-02-10,pastry
29070,1W028DT555I7,2019-04-07,fruitvegetable juice
29071,M6ZFVESYUXF9,2019-03-27,bottled water
29072,67AVYEZ9D6HB,2019-06-02,soda
29073,WV35GSRWUF7X,2019-06-03,rollsbuns
29074,6NWNI6Z8VOQZ,2019-03-13,rollsbuns
29075,9344XWWSRM0R,2019-09-25,beverages
29076,QNXHCCN7RGKN,2019-11-25,other vegetables
29077,T8X7HRNJ9T4P,2019-05-25,hygiene articles
29078,USV199VKT04C,2019-07-24,napkins
29079,PFKURQ0Q3S2K,2019-04-27,yogurt
29080,GYO08I2BBXET,2019-09-23,herbs
29081,CVSMD8300FFT,2019-04-22,chocolate
29082,Z4MMRSLB3SPU,2019-12-05,soda
29083,SFF5ABGCXGV3,2019-09-09,pastry
29084,IRCT21I8HSU5,2019-09-30,brown bread
29085,62QSIVQBX2ZV,2019-09-11,white bread
29086,C7ZM0JWT670Z,2019-08-30,whippedsour cream
29087,8F3J1RLM6GET,2019-04-11,chocolate
29088,5W0FJVUB4P2L,2019-02-21,dessert
29089,IJTJWA2RURMF,2019-11-18,berries
29090,A4W3RT3WKQM5,2019-04-03,specialty fat
29091,ZF2G08JCH0SH,2019-12-23,bottled water
29092,58QGTH9B4SPK,2019-03-26,sugar
29093,KCJXW6EEGCB5,2019-10-23,waffles
29094,CVOKF74PTFPP,2019-06-04,coffee
29095,8GANDLTANLAT,2019-06-30,bottled water
29096,E7OWMYHUKXEV,2019-01-04,canned fish
29097,W5FF7YY8HSNT,2019-07-11,ketchup
29098,ANU53JEXL2K9,2019-06-28,chocolate
29099,E5IW12I70Z9Z,2019-11-02,frozen fish
29100,GY37PSDLNFXH,2019-05-02,chocolate marshmallow
29101,9IV511MJ8NJN,2019-07-13,waffles
29102,QLGPR8VYASWZ,2019-06-12,white bread
29103,7BB152NPVTNU,2019-09-27,fruitvegetable juice
29104,DQ8SZKP6QI61,2019-11-29,seasonal products
29105,MTXVIMMS5LUZ,2019-11-08,candy
29106,7B48HR5D2ECZ,2019-03-31,dental care
29107,E4O9BZFNZ4D1,2019-07-17,long life bakery product
29108,AOGXD24L42SH,2019-08-20,soda
29109,6RU3NP4YVTZ6,2019-06-06,pastry
29110,7WEC0B3SB5C0,2019-12-17,long life bakery product
29111,DO05W401TWCZ,2019-06-30,coffee
29112,FZ5MPIFZH42R,2019-04-23,sugar
29113,Y77JRHIED8W6,2019-07-10,domestic eggs
29114,ILMGB22K0R9J,2019-06-05,margarine
29115,RF8EGZO2M9W9,2019-07-06,whippedsour cream
29116,UB98V6NC7VTA,2019-04-14,coffee
29117,A5FCI25ZE6A1,2019-12-04,soda
29118,UNXJHSEUHRB6,2019-11-24,whole milk
29119,O9S5YE9SC7JD,2019-01-03,soda
29120,F5OXIDO10F36,2019-01-17,instant coffee
29121,DEL5WXM9Y25T,2019-12-05,coffee
29122,8VYEG1N09UPY,2019-10-16,pastry
29123,LG3GOUK9E93Q,2019-06-05,canned fruit
29124,SZKT7ZV5O8GR,2019-06-15,domestic eggs
29125,2SFA9OGGA11O,2019-11-22,yogurt
29126,62L61QZQQHTF,2019-07-10,herbs
29127,H7DHIQBZ2IIY,2019-10-20,napkins
29128,TDGDC3ITN4HB,2019-10-28,rollsbuns
29129,PQPSKK8DBVGT,2019-08-18,UHTmilk
29130,YMQPLTJVP2E8,2019-09-19,whole milk
29131,XFSBY2ZQQBC8,2019-10-03,hygiene articles
29132,T6KPJ6I7WAFT,2019-05-15,candy
29133,XS9JW3U5IM0P,2019-06-28,specialty chocolate
29134,UWHFW20R8OVE,2019-12-29,tea
29135,BPWID0GDFUFW,2019-08-06,seasonal products
29136,EKZMVD6J77J0,2019-06-02,margarine
29137,HIHEZ99UA2F1,2019-07-05,dish cleaner
29138,6JXC6OOKG6TD,2019-06-15,spices
29139,9PWWEYZHYKDL,2019-03-05,sliced cheese
29140,WI2V73VSQAK9,2019-09-12,napkins
29141,NHG8O5TUS3AE,2019-03-17,bottled beer
29142,38JXE6RT7GK2,2019-11-30,rollsbuns
29143,FG3RWBXG509X,2019-10-10,white bread
29144,M66ERTT9RCD3,2019-10-30,hygiene articles
29145,W27X6DT3CNH7,2019-12-06,candy
29146,U0VVZBKC91HM,2019-10-29,soda
29147,WEKR63J911T9,2019-04-10,napkins
29148,YSLFJJVVR1A1,2019-06-23,soda
29149,OJHLOAAKNSJ1,2019-05-25,soda
29150,KUENOFGB9JFS,2019-07-30,frozen dessert
29151,H3U5Q71CLQJY,2019-08-30,artif sweetener
29152,WH5L8DM76GVA,2019-10-23,soda
29153,3KDYM2HVF073,2019-02-10,specialty bar
29154,9Q7ZPUJF1BE2,2019-12-25,fruitvegetable juice
29155,JZ0CQLFHGNAY,2019-08-03,soups
29156,AKJ6YG89GF3T,2019-08-10,pudding powder
29157,4COAJ5NERXMK,2019-04-02,herbs
29158,JJLHB514Z8LK,2019-11-11,canned fish
29159,NSQDBDZTSRTK,2019-02-05,dishes
29160,PTXX4JWJJWCE,2019-11-25,bottled water
29161,OCCFVBAYSDAU,2019-07-25,onions
29162,I7TJBRD30CWI,2019-08-05,whole milk
29163,U3I0S19NA07U,2019-04-21,spices
29164,VUH7V202KQVD,2019-08-25,pot plants
29165,KVSCW7OJ2R0A,2019-07-24,cooking chocolate
29166,LVPALJ7ULX4P,2019-12-27,soda
29167,7HUM4F75DAVN,2019-02-11,frozen potato products
29168,268COI22LUAC,2019-07-26,soda
29169,QNXHCCN7RGKN,2019-05-15,bottled water
29170,9WYT5E3W356Y,2019-09-22,yogurt
29171,VO5AU4I0EEDQ,2019-04-08,curd cheese
29172,KQKZ5QJ2DX4F,2019-05-12,yogurt
29173,F1XEGAFHYBO6,2019-07-27,processed cheese
29174,MDH4836CXQBP,2019-11-24,bottled beer
29175,LDGWW98H0609,2019-03-26,pastry
29176,0U8MQEOK29OB,2019-03-16,pickled vegetables
29177,L2VBU7209A3D,2019-02-24,yogurt
29178,FXR6MXECWTJO,2019-05-19,chocolate
29179,G052HO12IA3Z,2019-08-26,other vegetables
29180,ZIGCOSKUH6S0,2019-07-31,brown bread
29181,0OTFHSFQKVSM,2019-11-08,margarine
29182,GJD3QJXLWNVJ,2019-03-02,dishes
29183,D0CZ7GG1G5ZC,2019-09-29,spread cheese
29184,VAP30N7V2VEW,2019-04-26,soap
29185,WPXAZK7XZ8IS,2019-04-30,whole milk
29186,P04ZEI27OC1P,2019-02-23,whippedsour cream
29187,4FB4OJMYSLAC,2019-04-11,yogurt
29188,BU0R3BC9RNRY,2019-07-03,rollsbuns
29189,8GANDLTANLAT,2019-07-06,soda
29190,ZHEYME00UG92,2019-12-29,hard cheese
29191,99RDCZPWM4OL,2019-02-07,soda
29192,IMTLD8IOL08R,2019-06-14,other vegetables
29193,JJO1B0ZUAH9K,2019-09-26,bottled water
29194,39WQZ051Z8Q7,2019-01-21,rollsbuns
29195,GAGM1LA86D6O,2019-01-28,candy
29196,FS8O02RV2HJH,2019-01-22,oil
29197,F93OJFB5Y10N,2019-11-08,canned fish
29198,06EKB4N5JE0M,2019-10-11,packaged fruitvegetables
29199,QJ2CDN4N8IPT,2019-07-07,long life bakery product
29200,5DZP3WUB36BR,2019-07-18,fruitvegetable juice
29201,637IFXABGI7M,2019-07-17,bottled water
29202,SYGO9L2QZ6V0,2019-02-28,long life bakery product
29203,9727M2DZC72B,2019-02-13,soda
29204,K493EL9AMM5O,2019-05-06,pasta
29205,IFQKLUKMW5UE,2019-03-07,bottled beer
29206,GE4019FSCIKV,2019-03-21,specialty chocolate
29207,W6DRLTK59RX5,2019-12-24,dish cleaner
